"county","state","party","procent_wykształcenie_wyższe","liczba_gł_republikanie","liczba_gł_demokraci"
Brunswick,North Carolina,Republican,"25 - 30 %",6166879,6009570
Forrest,Mississippi,Republican,"25 - 30 %",6166879,6009570
Martin,Florida,Democrat,"25 - 30 %",6166879,6009570
Forrest,Mississippi,Democrat,"25 - 30 %",6166879,6009570
Rabun,Georgia,Republican,"25 - 30 %",6166879,6009570
Outagamie,Wisconsin,Democrat,"25 - 30 %",6166879,6009570
Washington,Nebraska,Republican,"25 - 30 %",6166879,6009570
Maricopa,Arizona,Republican,"25 - 30 %",6166879,6009570
Transylvania,North Carolina,Democrat,"25 - 30 %",6166879,6009570
Shelby,Tennessee,Republican,"25 - 30 %",6166879,6009570
Glynn,Georgia,Democrat,"25 - 30 %",6166879,6009570
Carbon,Montana,Democrat,"25 - 30 %",6166879,6009570
Sweet Grass,Montana,Democrat,"25 - 30 %",6166879,6009570
Hamilton,Tennessee,Republican,"25 - 30 %",6166879,6009570
Washington,Nebraska,Democrat,"25 - 30 %",6166879,6009570
Taos,New Mexico,Democrat,"25 - 30 %",6166879,6009570
Washington,Utah,Republican,"25 - 30 %",6166879,6009570
Athens,Ohio,Democrat,"25 - 30 %",6166879,6009570
Cabarrus,North Carolina,Republican,"25 - 30 %",6166879,6009570
Madison,New York,Republican,"25 - 30 %",6166879,6009570
Jefferson,West Virginia,Democrat,"25 - 30 %",6166879,6009570
Kearney,Nebraska,Republican,"25 - 30 %",6166879,6009570
Santa Rosa,Florida,Democrat,"25 - 30 %",6166879,6009570
Broward,Florida,Democrat,"25 - 30 %",6166879,6009570
Pinellas,Florida,Republican,"25 - 30 %",6166879,6009570
Lafayette,Louisiana,Democrat,"25 - 30 %",6166879,6009570
Dona Ana,New Mexico,Republican,"25 - 30 %",6166879,6009570
Charles,Maryland,Democrat,"25 - 30 %",6166879,6009570
Staten Island,New York,Democrat,"25 - 30 %",6166879,6009570
Mathews,Virginia,Republican,"25 - 30 %",6166879,6009570
Manassas,Virginia,Republican,"25 - 30 %",6166879,6009570
Mesa,Colorado,Democrat,"25 - 30 %",6166879,6009570
Benton,Washington,Republican,"25 - 30 %",6166879,6009570
Tarrant,Texas,Republican,"25 - 30 %",6166879,6009570
Walworth,Wisconsin,Republican,"25 - 30 %",6166879,6009570
Johnson,Indiana,Democrat,"25 - 30 %",6166879,6009570
Polk,North Carolina,Republican,"25 - 30 %",6166879,6009570
Rutherford,Tennessee,Democrat,"25 - 30 %",6166879,6009570
Campbell,Kentucky,Republican,"25 - 30 %",6166879,6009570
Bayfield,Wisconsin,Democrat,"25 - 30 %",6166879,6009570
Prince George's,Maryland,Republican,"25 - 30 %",6166879,6009570
Judith Basin,Montana,Democrat,"25 - 30 %",6166879,6009570
Bedford,Virginia,Republican,"25 - 30 %",6166879,6009570
Beaverhead,Montana,Democrat,"25 - 30 %",6166879,6009570
Bannock,Idaho,Republican,"25 - 30 %",6166879,6009570
Bremer,Iowa,Republican,"25 - 30 %",6166879,6009570
Hancock,Ohio,Democrat,"25 - 30 %",6166879,6009570
Winnebago,Wisconsin,Democrat,"25 - 30 %",6166879,6009570
Schenectady,New York,Democrat,"25 - 30 %",6166879,6009570
Kane,Utah,Democrat,"25 - 30 %",6166879,6009570
Warren,New York,Republican,"25 - 30 %",6166879,6009570
Mason,Texas,Republican,"25 - 30 %",6166879,6009570
Custer,South Dakota,Democrat,"25 - 30 %",6166879,6009570
Isle of Wight,Virginia,Republican,"25 - 30 %",6166879,6009570
Calloway,Kentucky,Republican,"25 - 30 %",6166879,6009570
Custer,Oklahoma,Democrat,"25 - 30 %",6166879,6009570
Chesapeake,Virginia,Republican,"25 - 30 %",6166879,6009570
Pitt,North Carolina,Democrat,"25 - 30 %",6166879,6009570
Lake,Colorado,Democrat,"25 - 30 %",6166879,6009570
Harris,Texas,Republican,"25 - 30 %",6166879,6009570
Marquette,Michigan,Republican,"25 - 30 %",6166879,6009570
Brown,South Dakota,Democrat,"25 - 30 %",6166879,6009570
Pennington,South Dakota,Democrat,"25 - 30 %",6166879,6009570
Jackson,Missouri,Democrat,"25 - 30 %",6166879,6009570
Warren,Kentucky,Democrat,"25 - 30 %",6166879,6009570
Norfolk,Virginia,Republican,"25 - 30 %",6166879,6009570
Cape May,New Jersey,Republican,"25 - 30 %",6166879,6009570
Benton,Arkansas,Republican,"25 - 30 %",6166879,6009570
Wicomico,Maryland,Republican,"25 - 30 %",6166879,6009570
Wood,Ohio,Republican,"25 - 30 %",6166879,6009570
Fairfield,Ohio,Democrat,"25 - 30 %",6166879,6009570
Fergus,Montana,Democrat,"25 - 30 %",6166879,6009570
Lehigh,Pennsylvania,Democrat,"25 - 30 %",6166879,6009570
Winchester,Virginia,Republican,"25 - 30 %",6166879,6009570
Cape Girardeau,Missouri,Democrat,"25 - 30 %",6166879,6009570
Henry,Georgia,Democrat,"25 - 30 %",6166879,6009570
Jackson,Missouri,Republican,"25 - 30 %",6166879,6009570
Lake,South Dakota,Democrat,"25 - 30 %",6166879,6009570
Cuyahoga,Ohio,Republican,"25 - 30 %",6166879,6009570
Brazoria,Texas,Republican,"25 - 30 %",6166879,6009570
Charlevoix,Michigan,Republican,"25 - 30 %",6166879,6009570
Los Angeles,California,Democrat,"25 - 30 %",6166879,6009570
Fluvanna,Virginia,Republican,"25 - 30 %",6166879,6009570
Ocean,New Jersey,Republican,"25 - 30 %",6166879,6009570
Brevard,Florida,Republican,"25 - 30 %",6166879,6009570
Norfolk,Virginia,Democrat,"25 - 30 %",6166879,6009570
Brazoria,Texas,Democrat,"25 - 30 %",6166879,6009570
Shackelford,Texas,Republican,"25 - 30 %",6166879,6009570
Dickinson,Iowa,Democrat,"25 - 30 %",6166879,6009570
Cabarrus,North Carolina,Democrat,"25 - 30 %",6166879,6009570
Granite,Montana,Republican,"25 - 30 %",6166879,6009570
Lancaster,Virginia,Democrat,"25 - 30 %",6166879,6009570
Greene,Missouri,Republican,"25 - 30 %",6166879,6009570
Medina,Ohio,Democrat,"25 - 30 %",6166879,6009570
Faulkner,Arkansas,Democrat,"25 - 30 %",6166879,6009570
Gillespie,Texas,Democrat,"25 - 30 %",6166879,6009570
Harris,Georgia,Democrat,"25 - 30 %",6166879,6009570
Suffolk,Virginia,Democrat,"25 - 30 %",6166879,6009570
Washington,Arkansas,Republican,"25 - 30 %",6166879,6009570
Kauai,Hawaii,Republican,"25 - 30 %",6166879,6009570
Manatee,Florida,Democrat,"25 - 30 %",6166879,6009570
Washington,Tennessee,Democrat,"25 - 30 %",6166879,6009570
Athens,Ohio,Republican,"25 - 30 %",6166879,6009570
St. Louis City,Missouri,Republican,"25 - 30 %",6166879,6009570
York,South Carolina,Republican,"25 - 30 %",6166879,6009570
Johnson,Wyoming,Democrat,"25 - 30 %",6166879,6009570
Dallas,Texas,Republican,"25 - 30 %",6166879,6009570
Charles,Maryland,Republican,"25 - 30 %",6166879,6009570
Baltimore City,Maryland,Republican,"25 - 30 %",6166879,6009570
Martin,Florida,Republican,"25 - 30 %",6166879,6009570
DeKalb,Illinois,Republican,"25 - 30 %",6166879,6009570
Marion,Iowa,Republican,"25 - 30 %",6166879,6009570
Passaic,New Jersey,Democrat,"25 - 30 %",6166879,6009570
Butler,Ohio,Republican,"25 - 30 %",6166879,6009570
Kauai,Hawaii,Democrat,"25 - 30 %",6166879,6009570
Warren,Iowa,Democrat,"25 - 30 %",6166879,6009570
Indian River,Florida,Republican,"25 - 30 %",6166879,6009570
Jackson,North Carolina,Democrat,"25 - 30 %",6166879,6009570
Maricopa,Arizona,Democrat,"25 - 30 %",6166879,6009570
Hamilton,Tennessee,Democrat,"25 - 30 %",6166879,6009570
Kenton,Kentucky,Republican,"25 - 30 %",6166879,6009570
Cheyenne,Nebraska,Democrat,"25 - 30 %",6166879,6009570
Cuyahoga,Ohio,Democrat,"25 - 30 %",6166879,6009570
Spokane,Washington,Democrat,"25 - 30 %",6166879,6009570
Orange,New York,Democrat,"25 - 30 %",6166879,6009570
Hinds,Mississippi,Republican,"25 - 30 %",6166879,6009570
Bulloch,Georgia,Democrat,"25 - 30 %",6166879,6009570
Franklin,Kentucky,Democrat,"25 - 30 %",6166879,6009570
Ohio,West Virginia,Democrat,"25 - 30 %",6166879,6009570
Summit,Ohio,Democrat,"25 - 30 %",6166879,6009570
Woods,Oklahoma,Democrat,"25 - 30 %",6166879,6009570
La Crosse,Wisconsin,Democrat,"25 - 30 %",6166879,6009570
Wilson,Tennessee,Republican,"25 - 30 %",6166879,6009570
Custer,South Dakota,Republican,"25 - 30 %",6166879,6009570
Grand,Utah,Democrat,"25 - 30 %",6166879,6009570
Rensselaer,New York,Republican,"25 - 30 %",6166879,6009570
Hancock,Indiana,Republican,"25 - 30 %",6166879,6009570
Outagamie,Wisconsin,Republican,"25 - 30 %",6166879,6009570
Bremer,Iowa,Democrat,"25 - 30 %",6166879,6009570
Lancaster,Virginia,Republican,"25 - 30 %",6166879,6009570
Woodford,Illinois,Republican,"25 - 30 %",6166879,6009570
Bedford,Virginia,Democrat,"25 - 30 %",6166879,6009570
Davison,South Dakota,Democrat,"25 - 30 %",6166879,6009570
Henry,Georgia,Republican,"25 - 30 %",6166879,6009570
Baldwin,Alabama,Republican,"25 - 30 %",6166879,6009570
Scott,Kentucky,Republican,"25 - 30 %",6166879,6009570
Mason,Texas,Democrat,"25 - 30 %",6166879,6009570
Lake,South Dakota,Republican,"25 - 30 %",6166879,6009570
Miami-Dade,Florida,Democrat,"25 - 30 %",6166879,6009570
Christian,Missouri,Democrat,"25 - 30 %",6166879,6009570
Seward,Nebraska,Democrat,"25 - 30 %",6166879,6009570
Dauphin,Pennsylvania,Republican,"25 - 30 %",6166879,6009570
Hutchinson,South Dakota,Republican,"25 - 30 %",6166879,6009570
Cabell,West Virginia,Democrat,"25 - 30 %",6166879,6009570
Hawaii,Hawaii,Republican,"25 - 30 %",6166879,6009570
Porter,Indiana,Democrat,"25 - 30 %",6166879,6009570
Campbell,Kentucky,Democrat,"25 - 30 %",6166879,6009570
Brown,South Dakota,Republican,"25 - 30 %",6166879,6009570
Marquette,Michigan,Democrat,"25 - 30 %",6166879,6009570
Manassas Park,Virginia,Democrat,"25 - 30 %",6166879,6009570
Dubuque,Iowa,Democrat,"25 - 30 %",6166879,6009570
Madison,Kentucky,Democrat,"25 - 30 %",6166879,6009570
Peoria,Illinois,Republican,"25 - 30 %",6166879,6009570
St. Clair,Illinois,Republican,"25 - 30 %",6166879,6009570
Lane,Oregon,Democrat,"25 - 30 %",6166879,6009570
Staunton,Virginia,Republican,"25 - 30 %",6166879,6009570
Duval,Florida,Democrat,"25 - 30 %",6166879,6009570
Hinds,Mississippi,Democrat,"25 - 30 %",6166879,6009570
Baldwin,Alabama,Democrat,"25 - 30 %",6166879,6009570
Harris,Texas,Democrat,"25 - 30 %",6166879,6009570
Okaloosa,Florida,Republican,"25 - 30 %",6166879,6009570
Spotsylvania,Virginia,Democrat,"25 - 30 %",6166879,6009570
Clermont,Ohio,Republican,"25 - 30 %",6166879,6009570
Snohomish,Washington,Republican,"25 - 30 %",6166879,6009570
Jessamine,Kentucky,Republican,"25 - 30 %",6166879,6009570
Lane,Oregon,Republican,"25 - 30 %",6166879,6009570
Ulster,New York,Democrat,"25 - 30 %",6166879,6009570
Huerfano,Colorado,Democrat,"25 - 30 %",6166879,6009570
Monroe,Florida,Democrat,"25 - 30 %",6166879,6009570
Staten Island,New York,Republican,"25 - 30 %",6166879,6009570
Northampton,Pennsylvania,Democrat,"25 - 30 %",6166879,6009570
Iron,Utah,Democrat,"25 - 30 %",6166879,6009570
Jackson,North Carolina,Republican,"25 - 30 %",6166879,6009570
Calumet,Wisconsin,Democrat,"25 - 30 %",6166879,6009570
La Crosse,Wisconsin,Republican,"25 - 30 %",6166879,6009570
Maui,Hawaii,Republican,"25 - 30 %",6166879,6009570
Brown,Wisconsin,Republican,"25 - 30 %",6166879,6009570
Winchester,Virginia,Democrat,"25 - 30 %",6166879,6009570
Bossier,Louisiana,Republican,"25 - 30 %",6166879,6009570
Warren,Iowa,Republican,"25 - 30 %",6166879,6009570
Northampton,Pennsylvania,Republican,"25 - 30 %",6166879,6009570
Sweet Grass,Montana,Republican,"25 - 30 %",6166879,6009570
Washoe,Nevada,Republican,"25 - 30 %",6166879,6009570
Baltimore City,Maryland,Democrat,"25 - 30 %",6166879,6009570
Davison,South Dakota,Republican,"25 - 30 %",6166879,6009570
Henderson,North Carolina,Republican,"25 - 30 %",6166879,6009570
Washington,Wisconsin,Democrat,"25 - 30 %",6166879,6009570
Walla Walla,Washington,Republican,"25 - 30 %",6166879,6009570
Los Angeles,California,Republican,"25 - 30 %",6166879,6009570
Tuscaloosa,Alabama,Republican,"25 - 30 %",6166879,6009570
Dona Ana,New Mexico,Democrat,"25 - 30 %",6166879,6009570
Pierce,Wisconsin,Democrat,"25 - 30 %",6166879,6009570
Sacramento,California,Republican,"25 - 30 %",6166879,6009570
Bexar,Texas,Republican,"25 - 30 %",6166879,6009570
Miami-Dade,Florida,Republican,"25 - 30 %",6166879,6009570
Rankin,Mississippi,Democrat,"25 - 30 %",6166879,6009570
Oklahoma,Oklahoma,Republican,"25 - 30 %",6166879,6009570
Montour,Pennsylvania,Democrat,"25 - 30 %",6166879,6009570
Greene,Missouri,Democrat,"25 - 30 %",6166879,6009570
Walla Walla,Washington,Democrat,"25 - 30 %",6166879,6009570
Summit,Ohio,Republican,"25 - 30 %",6166879,6009570
Lexington,South Carolina,Democrat,"25 - 30 %",6166879,6009570
St. Mary's,Maryland,Republican,"25 - 30 %",6166879,6009570
Yankton,South Dakota,Republican,"25 - 30 %",6166879,6009570
Washoe,Nevada,Democrat,"25 - 30 %",6166879,6009570
Warren,New Jersey,Democrat,"25 - 30 %",6166879,6009570
Beaverhead,Montana,Republican,"25 - 30 %",6166879,6009570
Wicomico,Maryland,Democrat,"25 - 30 %",6166879,6009570
Portage,Ohio,Republican,"25 - 30 %",6166879,6009570
Lackawanna,Pennsylvania,Democrat,"25 - 30 %",6166879,6009570
Pierce,Wisconsin,Republican,"25 - 30 %",6166879,6009570
Parker,Texas,Republican,"25 - 30 %",6166879,6009570
Bannock,Idaho,Democrat,"25 - 30 %",6166879,6009570
Middlesex,Virginia,Democrat,"25 - 30 %",6166879,6009570
Fergus,Montana,Republican,"25 - 30 %",6166879,6009570
Benton,Arkansas,Democrat,"25 - 30 %",6166879,6009570
Seward,Nebraska,Republican,"25 - 30 %",6166879,6009570
Tulsa,Oklahoma,Democrat,"25 - 30 %",6166879,6009570
Allen,Indiana,Republican,"25 - 30 %",6166879,6009570
Rensselaer,New York,Democrat,"25 - 30 %",6166879,6009570
Johnson,Missouri,Republican,"25 - 30 %",6166879,6009570
Wayne,Utah,Republican,"25 - 30 %",6166879,6009570
Hillsborough,Florida,Democrat,"25 - 30 %",6166879,6009570
Shackelford,Texas,Democrat,"25 - 30 %",6166879,6009570
Madison,New York,Democrat,"25 - 30 %",6166879,6009570
Snohomish,Washington,Democrat,"25 - 30 %",6166879,6009570
Otsego,New York,Republican,"25 - 30 %",6166879,6009570
Wood,Ohio,Democrat,"25 - 30 %",6166879,6009570
Rockdale,Georgia,Democrat,"25 - 30 %",6166879,6009570
Otsego,New York,Democrat,"25 - 30 %",6166879,6009570
Sumter,Florida,Republican,"25 - 30 %",6166879,6009570
Okaloosa,Florida,Democrat,"25 - 30 %",6166879,6009570
Worcester,Maryland,Democrat,"25 - 30 %",6166879,6009570
El Dorado,California,Democrat,"30 - 35 %",3389904,3693045
McDonough,Illinois,Democrat,"30 - 35 %",3389904,3693045
Clarke,Virginia,Democrat,"30 - 35 %",3389904,3693045
Ventura,California,Democrat,"30 - 35 %",3389904,3693045
Salt Lake,Utah,Republican,"30 - 35 %",3389904,3693045
Bernalillo,New Mexico,Republican,"30 - 35 %",3389904,3693045
Arthur,Nebraska,Republican,"30 - 35 %",3389904,3693045
Cleveland,Oklahoma,Democrat,"30 - 35 %",3389904,3693045
Fauquier,Virginia,Republican,"30 - 35 %",3389904,3693045
Butler,Pennsylvania,Democrat,"30 - 35 %",3389904,3693045
Moore,North Carolina,Republican,"30 - 35 %",3389904,3693045
Roanoke,Virginia,Democrat,"30 - 35 %",3389904,3693045
Madison,Idaho,Republican,"30 - 35 %",3389904,3693045
Hamilton,Ohio,Democrat,"30 - 35 %",3389904,3693045
El Dorado,California,Republican,"30 - 35 %",3389904,3693045
Jefferson,Alabama,Democrat,"30 - 35 %",3389904,3693045
Sonoma,California,Democrat,"30 - 35 %",3389904,3693045
Ontario,New York,Republican,"30 - 35 %",3389904,3693045
Lincoln,Louisiana,Republican,"30 - 35 %",3389904,3693045
Kittitas,Washington,Democrat,"30 - 35 %",3389904,3693045
Columbia,Georgia,Democrat,"30 - 35 %",3389904,3693045
Hughes,South Dakota,Republican,"30 - 35 %",3389904,3693045
Wayne,Nebraska,Republican,"30 - 35 %",3389904,3693045
Comal,Texas,Democrat,"30 - 35 %",3389904,3693045
Pulaski,Arkansas,Republican,"30 - 35 %",3389904,3693045
Union,South Dakota,Democrat,"30 - 35 %",3389904,3693045
Erie,New York,Democrat,"30 - 35 %",3389904,3693045
Bryan,Georgia,Republican,"30 - 35 %",3389904,3693045
Richmond City,Virginia,Democrat,"30 - 35 %",3389904,3693045
Santa Barbara,California,Republican,"30 - 35 %",3389904,3693045
Nevada,California,Democrat,"30 - 35 %",3389904,3693045
Dare,North Carolina,Republican,"30 - 35 %",3389904,3693045
San Diego,California,Republican,"30 - 35 %",3389904,3693045
Montgomery,Alabama,Democrat,"30 - 35 %",3389904,3693045
Park,Colorado,Democrat,"30 - 35 %",3389904,3693045
Madison,Montana,Democrat,"30 - 35 %",3389904,3693045
New Castle,Delaware,Republican,"30 - 35 %",3389904,3693045
Cherokee,Georgia,Democrat,"30 - 35 %",3389904,3693045
Wasatch,Utah,Democrat,"30 - 35 %",3389904,3693045
Cumberland,Pennsylvania,Democrat,"30 - 35 %",3389904,3693045
Moore,North Carolina,Democrat,"30 - 35 %",3389904,3693045
Richmond City,Virginia,Republican,"30 - 35 %",3389904,3693045
Honolulu,Hawaii,Democrat,"30 - 35 %",3389904,3693045
Harford,Maryland,Republican,"30 - 35 %",3389904,3693045
Montgomery,Texas,Democrat,"30 - 35 %",3389904,3693045
Woodford,Kentucky,Democrat,"30 - 35 %",3389904,3693045
Borden,Texas,Democrat,"30 - 35 %",3389904,3693045
Lamar,Mississippi,Republican,"30 - 35 %",3389904,3693045
Polk,Iowa,Republican,"30 - 35 %",3389904,3693045
Jefferson,Iowa,Democrat,"30 - 35 %",3389904,3693045
Kendall,Illinois,Republican,"30 - 35 %",3389904,3693045
St. Tammany,Louisiana,Democrat,"30 - 35 %",3389904,3693045
Clay,Missouri,Democrat,"30 - 35 %",3389904,3693045
Talbot,Maryland,Republican,"30 - 35 %",3389904,3693045
Columbia,Georgia,Republican,"30 - 35 %",3389904,3693045
Collier,Florida,Republican,"30 - 35 %",3389904,3693045
Rappahannock,Virginia,Democrat,"30 - 35 %",3389904,3693045
Lamar,Mississippi,Democrat,"30 - 35 %",3389904,3693045
Salt Lake,Utah,Democrat,"30 - 35 %",3389904,3693045
Polk,Iowa,Democrat,"30 - 35 %",3389904,3693045
Grand Traverse,Michigan,Republican,"30 - 35 %",3389904,3693045
Palm Beach,Florida,Republican,"30 - 35 %",3389904,3693045
Jefferson,Kentucky,Democrat,"30 - 35 %",3389904,3693045
Hendricks,Indiana,Democrat,"30 - 35 %",3389904,3693045
Butler,Pennsylvania,Republican,"30 - 35 %",3389904,3693045
Cumberland,Pennsylvania,Republican,"30 - 35 %",3389904,3693045
Madison,Idaho,Democrat,"30 - 35 %",3389904,3693045
Salem,Virginia,Republican,"30 - 35 %",3389904,3693045
Emmet,Michigan,Democrat,"30 - 35 %",3389904,3693045
Sangamon,Illinois,Democrat,"30 - 35 %",3389904,3693045
Pulaski,Arkansas,Democrat,"30 - 35 %",3389904,3693045
Ontario,New York,Democrat,"30 - 35 %",3389904,3693045
Thurston,Washington,Democrat,"30 - 35 %",3389904,3693045
Kendall,Illinois,Democrat,"30 - 35 %",3389904,3693045
Randall,Texas,Republican,"30 - 35 %",3389904,3693045
Island,Washington,Democrat,"30 - 35 %",3389904,3693045
Dutchess,New York,Republican,"30 - 35 %",3389904,3693045
Suffolk,New York,Republican,"30 - 35 %",3389904,3693045
Suffolk,New York,Democrat,"30 - 35 %",3389904,3693045
Virginia Beach,Virginia,Democrat,"30 - 35 %",3389904,3693045
Hood River,Oregon,Democrat,"30 - 35 %",3389904,3693045
Kalamazoo,Michigan,Republican,"30 - 35 %",3389904,3693045
Archuleta,Colorado,Democrat,"30 - 35 %",3389904,3693045
Montgomery,Texas,Republican,"30 - 35 %",3389904,3693045
Emmet,Michigan,Republican,"30 - 35 %",3389904,3693045
Custer,Colorado,Democrat,"30 - 35 %",3389904,3693045
Palm Beach,Florida,Democrat,"30 - 35 %",3389904,3693045
Radford,Virginia,Democrat,"30 - 35 %",3389904,3693045
Borden,Texas,Republican,"30 - 35 %",3389904,3693045
Union,North Carolina,Democrat,"30 - 35 %",3389904,3693045
Teton,Idaho,Democrat,"30 - 35 %",3389904,3693045
Santa Barbara,California,Democrat,"30 - 35 %",3389904,3693045
Midland,Michigan,Democrat,"30 - 35 %",3389904,3693045
Sully,South Dakota,Republican,"30 - 35 %",3389904,3693045
Erie,New York,Republican,"30 - 35 %",3389904,3693045
Whatcom,Washington,Democrat,"30 - 35 %",3389904,3693045
Oldham,Texas,Democrat,"30 - 35 %",3389904,3693045
Harford,Maryland,Democrat,"30 - 35 %",3389904,3693045
Boone,Kentucky,Republican,"30 - 35 %",3389904,3693045
Essex,New Jersey,Republican,"30 - 35 %",3389904,3693045
Linn,Iowa,Republican,"30 - 35 %",3389904,3693045
Alpine,California,Democrat,"30 - 35 %",3389904,3693045
Forsyth,North Carolina,Republican,"30 - 35 %",3389904,3693045
Roanoke,Virginia,Republican,"30 - 35 %",3389904,3693045
Cleveland,Oklahoma,Republican,"30 - 35 %",3389904,3693045
Buncombe,North Carolina,Republican,"30 - 35 %",3389904,3693045
Union,New Jersey,Democrat,"30 - 35 %",3389904,3693045
Napa,California,Republican,"30 - 35 %",3389904,3693045
Lincoln,Louisiana,Democrat,"30 - 35 %",3389904,3693045
Guilford,North Carolina,Democrat,"30 - 35 %",3389904,3693045
McDonough,Illinois,Republican,"30 - 35 %",3389904,3693045
Bernalillo,New Mexico,Democrat,"30 - 35 %",3389904,3693045
Livingston,Michigan,Democrat,"30 - 35 %",3389904,3693045
Kane,Illinois,Democrat,"30 - 35 %",3389904,3693045
Jefferson,Montana,Republican,"30 - 35 %",3389904,3693045
Lee,Alabama,Democrat,"30 - 35 %",3389904,3693045
Scott,Iowa,Democrat,"30 - 35 %",3389904,3693045
Clackamas,Oregon,Republican,"30 - 35 %",3389904,3693045
Lee,Alabama,Republican,"30 - 35 %",3389904,3693045
Burlington,New Jersey,Democrat,"30 - 35 %",3389904,3693045
Gwinnett,Georgia,Republican,"30 - 35 %",3389904,3693045
Cole,Missouri,Democrat,"30 - 35 %",3389904,3693045
Virginia Beach,Virginia,Republican,"30 - 35 %",3389904,3693045
Buffalo,Nebraska,Democrat,"30 - 35 %",3389904,3693045
Roberts,Texas,Republican,"30 - 35 %",3389904,3693045
Talbot,Maryland,Democrat,"30 - 35 %",3389904,3693045
Bryan,Georgia,Democrat,"30 - 35 %",3389904,3693045
Chatham,Georgia,Democrat,"30 - 35 %",3389904,3693045
Ottawa,Michigan,Democrat,"30 - 35 %",3389904,3693045
Coconino,Arizona,Republican,"30 - 35 %",3389904,3693045
Clackamas,Oregon,Democrat,"30 - 35 %",3389904,3693045
Alpine,California,Republican,"30 - 35 %",3389904,3693045
Morgan,Utah,Republican,"30 - 35 %",3389904,3693045
